INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','PXA1375');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','WYE1638');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','NAR1528');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','UNH1106');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','JZZ1562');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','VZB1481');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','QNO1230');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','OEF1767');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','XLH1214');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','LJH1054');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','ZCZ1520');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','JZW1134');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','WLG1952');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','BNP1867');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','MDE1640');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','WFT1444');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','TPA1327');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','WYA1398');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','RVD1969');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','DCY1897');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','EOM1306');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','BPU1896');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','UYV1024');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','JAA1041');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','IYU1777');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','ACL1180');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','NTP1165');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','IBC1004');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','ECC1896');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','BHB1568');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','DKF1892');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','ZZG1369');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','WHM1104');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','UUB1351');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','PYS1725');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','KAH1083');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','SBO1953');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','IUG1202');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','RTH1146');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','WYM1873');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','VHH1060');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','ZNT1503');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','IVQ1005');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','DXP1393');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','ZIG1794');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','JOA1553');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','RFO1150');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','ZMN1710');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','EYG1042');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','FRU1534');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','ODI1300');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','NXF1120');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','PKU1617');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','CCM1897');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','VRL1095');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','IZO1030');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','EAK1389');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','JKA1437');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','KOV1542');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','FRU1258');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','TBW1465');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','GAT1601');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','JAP1440');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','DYL1497');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','UZF1962');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','HAG1373');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','YTL1654');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','OTZ1748');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','SMY1155');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','OAG1942');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','IXG1637');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','EZR1914');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','MBY1718');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','YMF1504');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','LET1164');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','IBJ1958');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','TLV1895');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','ZIY1168');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','PRZ1778');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','UWG1279');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','CCO1440');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','ZFV1421');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','CPF1082');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','NBZ1511');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','KBD1396');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','ISG1383');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','QHC1423');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','QSS1410');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','FZQ1288');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','AEE1262');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','RCU1039');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','ESS1610');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','FDU1530');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','SQE1032');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','UWS1375');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','IDR1293');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','ASC1208');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','PKJ1975');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','QPF1236');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','CQU1577');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','QMG1105');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','CNA1097');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','SBG1750');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','GOS1046');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','MQX1075');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','CNV1440');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','EAI1490');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','NNB1428');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','NPG1031');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','XAC1622');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','SPU1308');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','GGG1096');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','SYP1479');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','LNV1730');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','JLL1380');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','XHW1167');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','PPD1675');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','JRJ1519');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','WWV1228');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','OVK1320');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','ZIK1129');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','LUB1742');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','BSI1172');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','CUQ1189');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','BIM1477');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','KFG1056');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','JWH1471');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','KUY1829');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','PGN1156');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','LKL1499');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','GAO1478');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','YJA1313');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','MHZ1625');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','ZUP1325');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','RUG1626');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','HDW1038');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','XNF1322');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','MQO1820');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','FVN1180');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','YCO1150');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','SNJ1111');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','TLO1669');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','ZDX1564');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','TTN1771');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','LTX1899');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','GFV1709');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','BRF1325');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','VKC1741');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','AGX1533');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','HPO1520');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','MKQ1850');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','GKW1313');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','QTU1032');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','QXM1903');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','WID1834');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','TZP1283');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','EBR1045');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','CVX1546');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','HDZ1679');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','AML1612');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','IUS1205');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','FNW1089');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','OOB1853');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','DSK1237');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','BKP1006');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','CLY1587');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','YJC1933');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','ZQE1283');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','GLY1045');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','EOF1864');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','XLG1714');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','YOO1592');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','LJN1225');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','QUO1702');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','JAT1666');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','LEH1733');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','FEJ1505');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','NIN1916');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','NDU1297');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','STI1173');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','WXA1342');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','VVH1527');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','KPB1162');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','HYZ1936');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','EMF1559');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','YGI1924');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','YVH1210');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','LRS1880');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','UZE1468');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','OGD1785');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','POZ1225');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','UKY1321');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','FYK1838');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','QWQ1595');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','FOX1424');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','YGA1069');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','UIF1826');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','TCB1889');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','AUT1024');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','UVR1444');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','CMF1748');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','YVC1061');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','AQW1842');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','GRW1329');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','FYT1351');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','SMD1097');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','NML1068');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','NQI1918');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','FLV1519');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','LFU1442');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','KQX1975');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','SIA1199');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','PCM1082');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','WWO1944');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','JUF1817');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','DVJ1297');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','HOF1352');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','PLO1767');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','FVS1171');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','ANN1353');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','NSE1539');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','ICE1997');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','LMU1791');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','WSO1438');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','ONT1530');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','GFL1876');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','PLO1465');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','CLQ1939');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','WOA1125');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','AHM1040');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','ZQA1993');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','TSB1181');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','PDC1955');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','OUK1111');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','EFG1212');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','EHF1781');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','RKW1261');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','FUO1808');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','YTA1420');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','GRC1804');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','RXP1574');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','KKR1623');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','XMM1689');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','YIF1468');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','FEY1322');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','YBS1475');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','RZT1124');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','RQI1063');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','OLD1328');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','IQX1763');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','ZPP1307');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','JGC1492');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','OGR1221');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','UBF1591');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','DZP1441');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','RLK1734');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','OKE1830');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','PAW1003');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','BHG1783');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','UFM1506');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','GHS1498');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','EXP1357');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','BXJ1511');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','JJI1903');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','NXI1750');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','OUT1752');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','XLT1154');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','ODN1329');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','BAA1889');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','BPA1127');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','LUV1501');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','VVB1034');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','DVG1445');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','BAU1857');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','DHW1420');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','LDC1536');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','FHW1817');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','SOO1319');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','NLY1505');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','TCG1035');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','DHF1031');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','BCM1954');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','YFS1293');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','AFF1116');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','BOW1586');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','BKE1239');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','VDC1139');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','TEP1485');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','SSI1964');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','CQY1149');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','ZQF1622');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','REX1854');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','RJY1194');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','KIL1918');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','LZY1201');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','HPE1262');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','UMT1865');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','FUA1330');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','TMG1879');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','NMI1993');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','NUD1591');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','UDN1040');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','FPD1904');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','WLO1015');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','DPX1276');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','AIG1011');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','IYZ1869');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','FFV1403');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','HKD1943');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','FAZ1647');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','IYE1056');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','BBE1446');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','AKO1792');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','DZW1116');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','IDX1239');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','SYF1657');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','OQK1313');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','VGD1058');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','WFD1380');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','HWL1315');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','OIB1103');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','CZC1444');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','ZEQ1012');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','EPX1831');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','IDO1856');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','SRF1772');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','RJF1001');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','FXT1308');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','GVQ1358');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','VRL1665');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','JDS1209');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','PVO1235');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Lockheed-Martin','QNE1191');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Airbus','GAW1440');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Boeing','UZH1311');
INSERT INTO airport.Airplanes (marca, licence) VALUES ('Cesnna','INR1098');
